1493736495632,28486,28479,NaN,NaN,NaN,6.101
1493736495654,28486,28459,NaN,NaN,NaN,1.544
1493736495676,28486,28435,NaN,NaN,NaN,3.928
1493736495698,28486,28457,NaN,NaN,NaN,6.935
1493736495720,28486,28479,NaN,NaN,NaN,6.124
1493736495742,28486,28459,NaN,NaN,NaN,1.573
1493736495764,28486,28435,NaN,NaN,NaN,3.909
1493736495786,28486,28457,NaN,NaN,NaN,6.935
1493736495808,28486,28479,NaN,NaN,NaN,6.12
1493736495830,28486,28459,NaN,NaN,NaN,1.577
1493736495852,28486,28435,NaN,NaN,NaN,3.914
1493736495874,28486,28457,NaN,NaN,NaN,6.935
1493736495896,28486,28479,NaN,NaN,NaN,6.166
1493736495918,28486,28459,NaN,NaN,NaN,1.535
1493736495939,28486,28435,NaN,NaN,NaN,3.895
1493736495961,28486,28457,NaN,NaN,NaN,6.977
1493736495983,28486,28479,NaN,NaN,NaN,6.129
1493736496005,28486,28459,NaN,NaN,NaN,1.54
1493736496027,28486,28435,NaN,NaN,NaN,3.942
1493736496049,28486,28457,NaN,NaN,NaN,6.926
1493736496071,28486,28479,NaN,NaN,NaN,6.101
1493736496093,28486,28459,NaN,NaN,NaN,1.568
1493736496115,28486,28435,NaN,NaN,NaN,3.923
1493736496137,28486,28457,NaN,NaN,NaN,6.973
1493736496159,28486,28479,NaN,NaN,NaN,6.11
1493736496181,28486,28459,NaN,NaN,NaN,1.54
1493736496203,28486,28435,NaN,NaN,NaN,3.919
1493736496225,28486,28457,NaN,NaN,NaN,6.93
1493736496247,28486,28479,NaN,NaN,NaN,6.152
1493736496269,28486,28459,NaN,NaN,NaN,1.54
1493736496291,28486,28435,NaN,NaN,NaN,3.923
1493736496313,28486,28457,NaN,NaN,NaN,6.958
1493736496335,28486,28479,NaN,NaN,NaN,6.152
1493736496357,28486,28459,NaN,NaN,NaN,1.544
1493736496379,28486,28435,NaN,NaN,NaN,3.938
1493736496401,28486,28457,NaN,NaN,NaN,6.954
1493736496423,28486,28479,NaN,NaN,NaN,6.082
1493736496445,28486,28459,NaN,NaN,NaN,1.563
1493736496467,28486,28435,NaN,NaN,NaN,3.905
1493736496489,28486,28457,NaN,NaN,NaN,6.902
1493736496511,28486,28479,NaN,NaN,NaN,6.105
1493736496533,28486,28459,NaN,NaN,NaN,1.559
1493736496555,28486,28435,NaN,NaN,NaN,3.895
1493736496577,28486,28457,NaN,NaN,NaN,6.949
1493736496599,28486,28479,NaN,NaN,NaN,6.087
1493736496621,28486,28459,NaN,NaN,NaN,1.502
1493736496643,28486,28435,NaN,NaN,NaN,3.947
1493736496665,28486,28457,NaN,NaN,NaN,6.968
1493736496687,28486,28479,NaN,NaN,NaN,6.096
1493736496709,28486,28459,NaN,NaN,NaN,1.521
1493736496730,28486,28435,NaN,NaN,NaN,3.923
1493736496752,28486,28457,NaN,NaN,NaN,6.902
1493736496774,28486,28479,NaN,NaN,NaN,6.091
1493736496796,28486,28459,NaN,NaN,NaN,1.544
1493736496818,28486,28435,NaN,NaN,NaN,3.923
1493736496840,28486,28457,NaN,NaN,NaN,6.898
1493736496862,28486,28479,NaN,NaN,NaN,6.082
1493736496884,28486,28459,NaN,NaN,NaN,1.544
1493736496906,28486,28435,NaN,NaN,NaN,3.942
1493736496928,28486,28457,NaN,NaN,NaN,6.968
1493736496950,28486,28479,NaN,NaN,NaN,6.105
1493736496972,28486,28459,NaN,NaN,NaN,1.535
1493736496994,28486,28435,NaN,NaN,NaN,3.97
1493736497016,28486,28457,NaN,NaN,NaN,6.883
1493736497038,28486,28479,NaN,NaN,NaN,6.138
1493736497060,28486,28459,NaN,NaN,NaN,1.549
1493736497082,28486,28435,NaN,NaN,NaN,3.909
1493736497104,28486,28457,NaN,NaN,NaN,6.898
1493736497126,28486,28479,NaN,NaN,NaN,6.087
1493736497148,28486,28459,NaN,NaN,NaN,1.526
1493736497170,28486,28435,NaN,NaN,NaN,3.942
1493736497192,28486,28457,NaN,NaN,NaN,6.954
1493736497214,28486,28479,NaN,NaN,NaN,6.063
1493736497236,28486,28459,NaN,NaN,NaN,1.563
1493736497258,28486,28435,NaN,NaN,NaN,3.938
1493736497280,28486,28457,NaN,NaN,NaN,6.921
1493736497302,28486,28479,NaN,NaN,NaN,6.134
1493736497324,28486,28459,NaN,NaN,NaN,1.554
1493736497346,28486,28435,NaN,NaN,NaN,3.952
1493736497368,28486,28457,NaN,NaN,NaN,6.893
1493736497390,28486,28479,NaN,NaN,NaN,6.105
1493736497412,28486,28459,NaN,NaN,NaN,1.554
1493736497434,28486,28435,NaN,NaN,NaN,3.933
1493736497456,28486,28457,NaN,NaN,NaN,6.982
1493736497478,28486,28479,NaN,NaN,NaN,6.138
1493736497499,28486,28459,NaN,NaN,NaN,1.549
1493736497521,28486,28435,NaN,NaN,NaN,3.952
1493736497543,28486,28457,NaN,NaN,NaN,6.944
1493736497565,28486,28479,NaN,NaN,NaN,6.082
1493736497587,28486,28459,NaN,NaN,NaN,1.521
1493736497609,28486,28435,NaN,NaN,NaN,3.928
1493736497631,28486,28457,NaN,NaN,NaN,6.958
1493736497653,28486,28479,NaN,NaN,NaN,6.129
1493736497675,28486,28459,NaN,NaN,NaN,1.559
1493736497697,28486,28435,NaN,NaN,NaN,3.928
1493736497719,28486,28457,NaN,NaN,NaN,6.968
1493736497741,28486,28479,NaN,NaN,NaN,6.087
1493736497763,28486,28459,NaN,NaN,NaN,1.53
1493736497785,28486,28435,NaN,NaN,NaN,3.947
1493736497807,28486,28457,NaN,NaN,NaN,6.977
1493736497829,28486,28479,NaN,NaN,NaN,6.124
1493736497851,28486,28459,NaN,NaN,NaN,1.54
1493736497873,28486,28435,NaN,NaN,NaN,3.919
1493736497895,28486,28457,NaN,NaN,NaN,6.921
1493736497917,28486,28479,NaN,NaN,NaN,6.152
1493736497939,28486,28459,NaN,NaN,NaN,1.502
1493736497961,28486,28435,NaN,NaN,NaN,3.947
1493736497983,28486,28457,NaN,NaN,NaN,6.916
1493736498005,28486,28479,NaN,NaN,NaN,6.105
1493736498027,28486,28459,NaN,NaN,NaN,1.559
1493736498049,28486,28435,NaN,NaN,NaN,3.895
1493736498071,28486,28457,NaN,NaN,NaN,6.944
1493736498093,28486,28479,NaN,NaN,NaN,6.143
1493736498115,28486,28459,NaN,NaN,NaN,1.544
1493736498137,28486,28435,NaN,NaN,NaN,3.923
1493736498159,28486,28457,NaN,NaN,NaN,6.921
1493736498181,28486,28479,NaN,NaN,NaN,6.096
1493736498203,28486,28459,NaN,NaN,NaN,1.559
1493736498224,28486,28435,NaN,NaN,NaN,3.928
1493736498246,28486,28457,NaN,NaN,NaN,6.921
1493736498268,28486,28479,NaN,NaN,NaN,6.105
1493736498290,28486,28459,NaN,NaN,NaN,1.54
1493736498312,28486,28435,NaN,NaN,NaN,3.928
1493736498334,28486,28457,NaN,NaN,NaN,6.973
1493736498356,28486,28479,NaN,NaN,NaN,6.129
1493736498378,28486,28459,NaN,NaN,NaN,1.53
1493736498400,28486,28435,NaN,NaN,NaN,3.905
1493736498422,28486,28457,NaN,NaN,NaN,6.93
1493736498444,28486,28479,NaN,NaN,NaN,6.124
1493736498466,28486,28459,NaN,NaN,NaN,1.549
1493736498488,28486,28435,NaN,NaN,NaN,3.947
1493736498510,28486,28457,NaN,NaN,NaN,6.921
1493736498532,28486,28479,NaN,NaN,NaN,6.138
1493736498554,28486,28459,NaN,NaN,NaN,1.563
1493736498576,28486,28435,NaN,NaN,NaN,3.919
1493736498598,28486,28457,NaN,NaN,NaN,6.963
1493736498620,28486,28479,NaN,NaN,NaN,6.138
1493736498642,28486,28459,NaN,NaN,NaN,1.516
1493736498664,28486,28435,NaN,NaN,NaN,3.952
1493736498686,28486,28457,NaN,NaN,NaN,6.893
1493736498708,28486,28479,NaN,NaN,NaN,6.124
1493736498730,28486,28459,NaN,NaN,NaN,1.526
1493736498752,28486,28435,NaN,NaN,NaN,3.928
1493736498774,28486,28457,NaN,NaN,NaN,6.879
1493736498796,28486,28479,NaN,NaN,NaN,6.148
1493736498818,28486,28459,NaN,NaN,NaN,1.526
1493736498840,28486,28435,NaN,NaN,NaN,3.914
1493736498862,28486,28457,NaN,NaN,NaN,6.94
1493736498884,28486,28479,NaN,NaN,NaN,6.11
1493736498906,28486,28459,NaN,NaN,NaN,1.568
1493736498928,28486,28435,NaN,NaN,NaN,3.909
1493736498950,28486,28457,NaN,NaN,NaN,6.94
1493736498972,28486,28479,NaN,NaN,NaN,6.087
1493736498993,28486,28459,NaN,NaN,NaN,1.563
1493736499015,28486,28435,NaN,NaN,NaN,3.928
1493736499037,28486,28457,NaN,NaN,NaN,6.977
1493736499059,28486,28479,NaN,NaN,NaN,6.096
1493736499081,28486,28459,NaN,NaN,NaN,1.549
1493736499103,28486,28435,NaN,NaN,NaN,3.942
1493736499125,28486,28457,NaN,NaN,NaN,6.94
1493736499147,28486,28479,NaN,NaN,NaN,6.105
1493736499169,28486,28459,NaN,NaN,NaN,1.544
1493736499191,28486,28435,NaN,NaN,NaN,3.919
1493736499213,28486,28457,NaN,NaN,NaN,6.921
1493736499235,28486,28479,NaN,NaN,NaN,6.157
1493736499257,28486,28459,NaN,NaN,NaN,1.544
1493736499279,28486,28435,NaN,NaN,NaN,3.923
1493736499301,28486,28457,NaN,NaN,NaN,6.912
1493736499323,28486,28479,NaN,NaN,NaN,6.134
1493736499345,28486,28459,NaN,NaN,NaN,1.526
1493736499367,28486,28435,NaN,NaN,NaN,3.928
1493736499389,28486,28457,NaN,NaN,NaN,6.93
1493736499411,28486,28479,NaN,NaN,NaN,6.138
1493736499433,28486,28459,NaN,NaN,NaN,1.554
1493736499455,28486,28435,NaN,NaN,NaN,3.909
1493736499477,28486,28457,NaN,NaN,NaN,6.883
1493736499499,28486,28479,NaN,NaN,NaN,6.115
1493736499521,28486,28459,NaN,NaN,NaN,1.54
1493736499543,28486,28435,NaN,NaN,NaN,3.928
1493736499565,28486,28457,NaN,NaN,NaN,6.93
1493736499587,28486,28479,NaN,NaN,NaN,6.063
1493736499609,28486,28459,NaN,NaN,NaN,1.554
1493736499631,28486,28435,NaN,NaN,NaN,3.933
1493736499653,28486,28457,NaN,NaN,NaN,6.921
1493736499675,28486,28479,NaN,NaN,NaN,6.124
1493736499697,28486,28459,NaN,NaN,NaN,1.53
1493736499719,28486,28435,NaN,NaN,NaN,3.938
1493736499741,28486,28457,NaN,NaN,NaN,6.879
1493736499762,28486,28479,NaN,NaN,NaN,6.143
1493736499784,28486,28459,NaN,NaN,NaN,1.535
1493736499806,28486,28435,NaN,NaN,NaN,3.909
1493736499828,28486,28457,NaN,NaN,NaN,6.935
1493736499850,28486,28479,NaN,NaN,NaN,6.138
1493736499872,28486,28459,NaN,NaN,NaN,1.573
1493736499894,28486,28435,NaN,NaN,NaN,3.938
1493736499916,28486,28457,NaN,NaN,NaN,6.893
1493736499938,28486,28479,NaN,NaN,NaN,6.148
1493736499960,28486,28459,NaN,NaN,NaN,1.544
1493736499982,28486,28435,NaN,NaN,NaN,3.933
1493736500004,28486,28457,NaN,NaN,NaN,6.902
1493736500026,28486,28479,NaN,NaN,NaN,6.096
1493736500048,28486,28459,NaN,NaN,NaN,1.54
1493736500070,28486,28435,NaN,NaN,NaN,3.933
1493736500092,28486,28457,NaN,NaN,NaN,6.912
1493736500114,28486,28479,NaN,NaN,NaN,6.129
1493736500136,28486,28459,NaN,NaN,NaN,1.54
1493736500158,28486,28435,NaN,NaN,NaN,3.919
1493736500180,28486,28457,NaN,NaN,NaN,6.958
1493736500202,28486,28479,NaN,NaN,NaN,6.115
1493736500224,28486,28459,NaN,NaN,NaN,1.554
