1493736255837,28486,28479,NaN,NaN,NaN,4.963
1493736255859,28486,28459,NaN,NaN,NaN,7.306
1493736255881,28486,28435,NaN,NaN,NaN,8.299
1493736255912,28486,28479,NaN,NaN,NaN,4.968
1493736255934,28486,28459,NaN,NaN,NaN,7.306
1493736255956,28486,28435,NaN,NaN,NaN,8.332
1493736255978,28486,28457,NaN,NaN,NaN,2.795
1493736256000,28486,28479,NaN,NaN,NaN,4.963
1493736256022,28486,28459,NaN,NaN,NaN,7.315
1493736256043,28486,28435,NaN,NaN,NaN,8.37
1493736256065,28486,28457,NaN,NaN,NaN,2.767
1493736256087,28486,28479,NaN,NaN,NaN,4.939
1493736256109,28486,28459,NaN,NaN,NaN,7.329
1493736256131,28486,28435,NaN,NaN,NaN,8.276
1493736256153,28486,28457,NaN,NaN,NaN,2.804
1493736256175,28486,28479,NaN,NaN,NaN,4.949
1493736256197,28486,28459,NaN,NaN,NaN,7.329
1493736256219,28486,28435,NaN,NaN,NaN,8.266
1493736256241,28486,28457,NaN,NaN,NaN,2.809
1493736256263,28486,28479,NaN,NaN,NaN,4.93
1493736256285,28486,28459,NaN,NaN,NaN,7.32
1493736256307,28486,28435,NaN,NaN,NaN,8.271
1493736256329,28486,28457,NaN,NaN,NaN,2.781
1493736256351,28486,28479,NaN,NaN,NaN,4.935
1493736256373,28486,28459,NaN,NaN,NaN,7.338
1493736256395,28486,28435,NaN,NaN,NaN,8.257
1493736256417,28486,28457,NaN,NaN,NaN,2.79
1493736256439,28486,28479,NaN,NaN,NaN,4.986
1493736256461,28486,28459,NaN,NaN,NaN,7.324
1493736256483,28486,28435,NaN,NaN,NaN,8.29
1493736256505,28486,28457,NaN,NaN,NaN,2.772
1493736256527,28486,28479,NaN,NaN,NaN,4.921
1493736256549,28486,28459,NaN,NaN,NaN,7.306
1493736256571,28486,28435,NaN,NaN,NaN,8.276
1493736256593,28486,28457,NaN,NaN,NaN,2.786
1493736256615,28486,28479,NaN,NaN,NaN,4.949
1493736256637,28486,28459,NaN,NaN,NaN,7.315
1493736256659,28486,28435,NaN,NaN,NaN,8.313
1493736256681,28486,28457,NaN,NaN,NaN,2.809
