1493736128555,28486,28479,NaN,NaN,NaN,3.619
1493736128577,28486,28459,NaN,NaN,NaN,5.693
1493736128599,28486,28435,NaN,NaN,NaN,6.176
1493736128621,28486,28457,NaN,NaN,NaN,4.396
1493736128643,28486,28479,NaN,NaN,NaN,3.623
1493736128665,28486,28459,NaN,NaN,NaN,5.754
1493736128687,28486,28435,NaN,NaN,NaN,6.11
1493736128709,28486,28457,NaN,NaN,NaN,4.429
1493736128731,28486,28479,NaN,NaN,NaN,3.619
1493736128753,28486,28459,NaN,NaN,NaN,5.707
1493736128775,28486,28435,NaN,NaN,NaN,6.129
1493736128797,28486,28457,NaN,NaN,NaN,4.396
1493736128819,28486,28479,NaN,NaN,NaN,3.609
1493736128841,28486,28459,NaN,NaN,NaN,5.759
1493736128863,28486,28435,NaN,NaN,NaN,6.101
1493736128885,28486,28457,NaN,NaN,NaN,4.354
1493736128907,28486,28479,NaN,NaN,NaN,3.656
1493736128929,28486,28459,NaN,NaN,NaN,5.707
1493736128951,28486,28435,NaN,NaN,NaN,6.162
1493736128973,28486,28457,NaN,NaN,NaN,4.387
1493736128995,28486,28479,NaN,NaN,NaN,3.586
1493736129017,28486,28459,NaN,NaN,NaN,5.684
1493736129039,28486,28435,NaN,NaN,NaN,6.129
1493736129061,28486,28457,NaN,NaN,NaN,4.419
1493736129082,28486,28479,NaN,NaN,NaN,3.637
1493736129104,28486,28459,NaN,NaN,NaN,5.679
1493736129126,28486,28435,NaN,NaN,NaN,6.138
1493736129148,28486,28457,NaN,NaN,NaN,4.387
1493736129170,28486,28479,NaN,NaN,NaN,3.647
1493736129192,28486,28459,NaN,NaN,NaN,5.703
1493736129214,28486,28435,NaN,NaN,NaN,6.115
1493736129236,28486,28457,NaN,NaN,NaN,4.396
1493736129258,28486,28479,NaN,NaN,NaN,3.703
1493736129280,28486,28459,NaN,NaN,NaN,5.731
1493736129302,28486,28435,NaN,NaN,NaN,6.143
1493736129324,28486,28457,NaN,NaN,NaN,4.391
1493736129346,28486,28479,NaN,NaN,NaN,3.647
1493736129368,28486,28459,NaN,NaN,NaN,5.689
1493736129390,28486,28435,NaN,NaN,NaN,6.143
1493736129412,28486,28457,NaN,NaN,NaN,4.387
1493736129434,28486,28479,NaN,NaN,NaN,3.651
1493736129456,28486,28459,NaN,NaN,NaN,5.703
1493736129478,28486,28435,NaN,NaN,NaN,6.19
1493736129500,28486,28457,NaN,NaN,NaN,4.401
1493736129522,28486,28479,NaN,NaN,NaN,3.647
1493736129544,28486,28459,NaN,NaN,NaN,5.698
1493736129566,28486,28435,NaN,NaN,NaN,6.11
1493736129588,28486,28457,NaN,NaN,NaN,4.405
1493736129610,28486,28479,NaN,NaN,NaN,3.647
1493736129632,28486,28459,NaN,NaN,NaN,5.712
1493736129654,28486,28435,NaN,NaN,NaN,6.134
1493736129676,28486,28457,NaN,NaN,NaN,4.415
1493736129698,28486,28479,NaN,NaN,NaN,3.637
1493736129720,28486,28459,NaN,NaN,NaN,5.726
1493736129742,28486,28435,NaN,NaN,NaN,6.143
1493736129764,28486,28457,NaN,NaN,NaN,4.396
1493736129786,28486,28479,NaN,NaN,NaN,3.661
1493736129808,28486,28459,NaN,NaN,NaN,5.787
1493736129830,28486,28435,NaN,NaN,NaN,6.171
1493736129851,28486,28457,NaN,NaN,NaN,4.405
1493736129873,28486,28479,NaN,NaN,NaN,3.623
1493736129895,28486,28459,NaN,NaN,NaN,5.712
1493736129917,28486,28435,NaN,NaN,NaN,6.143
1493736129939,28486,28457,NaN,NaN,NaN,4.396
1493736129961,28486,28479,NaN,NaN,NaN,3.623
1493736129983,28486,28459,NaN,NaN,NaN,5.721
1493736130005,28486,28435,NaN,NaN,NaN,6.11
1493736130027,28486,28457,NaN,NaN,NaN,4.373
1493736130049,28486,28479,NaN,NaN,NaN,3.675
1493736130071,28486,28459,NaN,NaN,NaN,5.75
1493736130093,28486,28435,NaN,NaN,NaN,6.134
1493736130115,28486,28457,NaN,NaN,NaN,4.41
1493736130137,28486,28479,NaN,NaN,NaN,3.684
1493736130159,28486,28459,NaN,NaN,NaN,5.745
1493736130181,28486,28435,NaN,NaN,NaN,6.124
1493736130203,28486,28457,NaN,NaN,NaN,4.387
1493736130225,28486,28479,NaN,NaN,NaN,3.628
1493736130247,28486,28459,NaN,NaN,NaN,5.707
1493736130269,28486,28435,NaN,NaN,NaN,6.143
1493736130291,28486,28457,NaN,NaN,NaN,4.415
1493736130313,28486,28479,NaN,NaN,NaN,3.637
1493736130335,28486,28459,NaN,NaN,NaN,5.764
1493736130357,28486,28435,NaN,NaN,NaN,6.143
1493736130379,28486,28457,NaN,NaN,NaN,4.419
1493736130401,28486,28479,NaN,NaN,NaN,3.675
1493736130423,28486,28459,NaN,NaN,NaN,5.721
1493736130445,28486,28435,NaN,NaN,NaN,6.138
1493736130467,28486,28457,NaN,NaN,NaN,4.401
1493736130489,28486,28479,NaN,NaN,NaN,3.703
1493736130511,28486,28459,NaN,NaN,NaN,5.703
1493736130533,28486,28435,NaN,NaN,NaN,6.138
1493736130555,28486,28457,NaN,NaN,NaN,4.391
1493736130577,28486,28479,NaN,NaN,NaN,3.619
1493736130599,28486,28459,NaN,NaN,NaN,5.703
1493736130620,28486,28435,NaN,NaN,NaN,6.134
1493736130642,28486,28457,NaN,NaN,NaN,4.429
1493736130664,28486,28479,NaN,NaN,NaN,3.647
1493736130686,28486,28459,NaN,NaN,NaN,5.703
1493736130708,28486,28435,NaN,NaN,NaN,6.218
1493736130731,28486,28457,NaN,NaN,NaN,4.419
1493736130753,28486,28479,NaN,NaN,NaN,3.6
1493736130775,28486,28459,NaN,NaN,NaN,5.684
1493736130797,28486,28435,NaN,NaN,NaN,6.148
1493736130819,28486,28457,NaN,NaN,NaN,4.396
1493736130841,28486,28479,NaN,NaN,NaN,3.647
1493736130863,28486,28459,NaN,NaN,NaN,5.67
1493736130885,28486,28435,NaN,NaN,NaN,6.143
1493736130907,28486,28457,NaN,NaN,NaN,4.382
1493736130929,28486,28479,NaN,NaN,NaN,3.666
1493736130951,28486,28459,NaN,NaN,NaN,5.74
1493736130973,28486,28435,NaN,NaN,NaN,6.096
1493736130995,28486,28457,NaN,NaN,NaN,4.368
1493736131017,28486,28479,NaN,NaN,NaN,3.623
1493736131039,28486,28459,NaN,NaN,NaN,5.726
1493736131061,28486,28435,NaN,NaN,NaN,6.162
1493736131083,28486,28457,NaN,NaN,NaN,4.377
1493736131105,28486,28479,NaN,NaN,NaN,3.586
1493736131127,28486,28459,NaN,NaN,NaN,5.731
1493736131149,28486,28435,NaN,NaN,NaN,6.143
1493736131171,28486,28457,NaN,NaN,NaN,4.401
1493736131193,28486,28479,NaN,NaN,NaN,3.637
1493736131215,28486,28459,NaN,NaN,NaN,5.726
1493736131237,28486,28435,NaN,NaN,NaN,6.096
1493736131259,28486,28457,NaN,NaN,NaN,4.373
1493736131281,28486,28479,NaN,NaN,NaN,3.666
1493736131303,28486,28459,NaN,NaN,NaN,5.726
1493736131325,28486,28435,NaN,NaN,NaN,6.12
1493736131346,28486,28457,NaN,NaN,NaN,4.405
1493736131368,28486,28479,NaN,NaN,NaN,3.59
1493736131390,28486,28459,NaN,NaN,NaN,5.707
1493736131412,28486,28435,NaN,NaN,NaN,6.162
1493736131434,28486,28457,NaN,NaN,NaN,4.396
1493736131456,28486,28479,NaN,NaN,NaN,3.703
1493736131478,28486,28459,NaN,NaN,NaN,5.717
1493736131500,28486,28435,NaN,NaN,NaN,6.091
1493736131522,28486,28457,NaN,NaN,NaN,4.363
1493736131544,28486,28479,NaN,NaN,NaN,3.661
1493736131566,28486,28459,NaN,NaN,NaN,5.731
1493736131588,28486,28435,NaN,NaN,NaN,6.143
1493736131610,28486,28457,NaN,NaN,NaN,4.41
1493736131632,28486,28479,NaN,NaN,NaN,3.623
1493736131654,28486,28459,NaN,NaN,NaN,5.736
1493736131676,28486,28435,NaN,NaN,NaN,6.129
1493736131698,28486,28457,NaN,NaN,NaN,4.368
1493736131720,28486,28479,NaN,NaN,NaN,3.661
1493736131742,28486,28459,NaN,NaN,NaN,5.689
1493736131764,28486,28435,NaN,NaN,NaN,6.185
1493736131786,28486,28457,NaN,NaN,NaN,4.405
1493736131808,28486,28479,NaN,NaN,NaN,3.619
1493736131830,28486,28459,NaN,NaN,NaN,5.712
1493736131852,28486,28435,NaN,NaN,NaN,6.166
1493736131874,28486,28457,NaN,NaN,NaN,4.368
1493736131896,28486,28479,NaN,NaN,NaN,3.647
1493736131918,28486,28459,NaN,NaN,NaN,5.675
1493736131940,28486,28435,NaN,NaN,NaN,6.166
1493736131962,28486,28457,NaN,NaN,NaN,4.438
1493736131984,28486,28479,NaN,NaN,NaN,3.637
1493736132006,28486,28459,NaN,NaN,NaN,5.712
1493736132028,28486,28435,NaN,NaN,NaN,6.087
1493736132050,28486,28457,NaN,NaN,NaN,4.396
1493736132072,28486,28479,NaN,NaN,NaN,3.666
1493736132094,28486,28459,NaN,NaN,NaN,5.665
1493736132116,28486,28435,NaN,NaN,NaN,6.171
1493736132138,28486,28457,NaN,NaN,NaN,4.396
1493736132159,28486,28479,NaN,NaN,NaN,3.651
1493736132181,28486,28459,NaN,NaN,NaN,5.731
1493736132203,28486,28435,NaN,NaN,NaN,6.138
1493736132225,28486,28457,NaN,NaN,NaN,4.377
1493736132247,28486,28479,NaN,NaN,NaN,3.619
1493736132269,28486,28459,NaN,NaN,NaN,5.703
1493736132291,28486,28435,NaN,NaN,NaN,6.162
1493736132313,28486,28457,NaN,NaN,NaN,4.401
1493736132335,28486,28479,NaN,NaN,NaN,3.67
1493736132357,28486,28459,NaN,NaN,NaN,5.698
1493736132379,28486,28435,NaN,NaN,NaN,6.166
1493736132401,28486,28457,NaN,NaN,NaN,4.391
1493736132423,28486,28479,NaN,NaN,NaN,3.661
1493736132445,28486,28459,NaN,NaN,NaN,5.736
1493736132467,28486,28435,NaN,NaN,NaN,6.129
1493736132489,28486,28457,NaN,NaN,NaN,4.401
1493736132511,28486,28479,NaN,NaN,NaN,3.68
1493736132533,28486,28459,NaN,NaN,NaN,5.717
1493736132555,28486,28435,NaN,NaN,NaN,6.162
