1496058230229,444,236,NaN,NaN,NaN,0.6309573444801932,-77,-73
1496058230229,444,237,NaN,NaN,NaN,0.3981071705534972,-75,-67
1496058230230,444,240,NaN,NaN,NaN,5.011872336272722,-75,-89
1496058230249,444,238,NaN,NaN,NaN,1.1220184543019633,-75,-76
1496058230275,444,241,NaN,NaN,NaN,0.7943282347242815,-75,-73
1496058230302,444,242,NaN,NaN,NaN,10.0,-75,-95
1496058230312,444,236,NaN,NaN,NaN,0.7079457843841379,-77,-74
1496058230350,444,240,NaN,NaN,NaN,5.623413251903491,-75,-90
1496058230351,444,238,NaN,NaN,NaN,1.0,-75,-75
1496058230418,444,236,NaN,NaN,NaN,0.7079457843841379,-77,-74
1496058230426,444,237,NaN,NaN,NaN,0.3981071705534972,-75,-67
1496058230430,444,240,NaN,NaN,NaN,6.309573444801933,-75,-91
1496058230475,444,241,NaN,NaN,NaN,0.8912509381337456,-75,-74
1496058230516,444,236,NaN,NaN,NaN,0.7079457843841379,-77,-74
1496058230525,444,237,NaN,NaN,NaN,0.44668359215096315,-75,-68
1496058230527,444,240,NaN,NaN,NaN,4.466835921509632,-75,-88
1496058230550,444,238,NaN,NaN,NaN,1.0,-75,-75
1496058230618,444,236,NaN,NaN,NaN,0.7079457843841379,-77,-74
1496058230626,444,237,NaN,NaN,NaN,0.3981071705534972,-75,-67
1496058230628,444,240,NaN,NaN,NaN,5.623413251903491,-75,-90
1496058230649,444,238,NaN,NaN,NaN,0.8912509381337456,-75,-74
1496058230650,444,238,NaN,NaN,NaN,0.8912509381337456,-75,-74
1496058230702,444,242,NaN,NaN,NaN,11.220184543019636,-75,-96
1496058230713,444,236,NaN,NaN,NaN,0.7079457843841379,-77,-74
1496058230724,444,237,NaN,NaN,NaN,0.3981071705534972,-75,-67
1496058230754,444,238,NaN,NaN,NaN,0.8912509381337456,-75,-74
1496058230818,444,236,NaN,NaN,NaN,0.6309573444801932,-77,-73
1496058230828,444,237,NaN,NaN,NaN,0.3981071705534972,-75,-67
1496058230830,444,240,NaN,NaN,NaN,5.623413251903491,-75,-90
1496058230832,444,237,NaN,NaN,NaN,0.3981071705534972,-75,-67
1496058230836,444,240,NaN,NaN,NaN,5.623413251903491,-75,-90
1496058230836,444,240,NaN,NaN,NaN,5.623413251903491,-75,-90
1496058230839,444,240,NaN,NaN,NaN,5.011872336272722,-75,-89
1496058230851,444,238,NaN,NaN,NaN,0.8912509381337456,-75,-74
1496058230878,444,241,NaN,NaN,NaN,0.7943282347242815,-75,-73
1496058230909,444,242,NaN,NaN,NaN,8.912509381337454,-75,-94
1496058230912,444,236,NaN,NaN,NaN,0.6309573444801932,-77,-73
1496058230926,444,237,NaN,NaN,NaN,0.3981071705534972,-75,-67
1496058230932,444,240,NaN,NaN,NaN,5.623413251903491,-75,-90
1496058230949,444,238,NaN,NaN,NaN,1.0,-75,-75
1496058231015,444,236,NaN,NaN,NaN,0.6309573444801932,-77,-73
1496058231027,444,237,NaN,NaN,NaN,0.3981071705534972,-75,-67
1496058231037,444,240,NaN,NaN,NaN,5.011872336272722,-75,-89
1496058231056,444,238,NaN,NaN,NaN,1.0,-75,-75
1496058231087,444,241,NaN,NaN,NaN,0.7943282347242815,-75,-73
1496058231118,444,236,NaN,NaN,NaN,0.7079457843841379,-77,-74
1496058231141,444,237,NaN,NaN,NaN,0.3981071705534972,-75,-67
1496058231141,444,240,NaN,NaN,NaN,4.466835921509632,-75,-88
1496058231150,444,238,NaN,NaN,NaN,0.8912509381337456,-75,-74
1496058231214,444,236,NaN,NaN,NaN,0.7079457843841379,-77,-74
1496058231225,444,237,NaN,NaN,NaN,1.0,-75,-75
