1496057819750,444,237,NaN,NaN,NaN,2.8183829312644537,-75,-84
1496057819774,444,242,NaN,NaN,NaN,1.9952623149688795,-75,-81
1496057819780,444,240,NaN,NaN,NaN,8.912509381337454,-75,-94
1496057819808,444,239,NaN,NaN,NaN,1.5848931924611136,-77,-81
1496057819810,444,236,NaN,NaN,NaN,0.28183829312644537,-77,-66
1496057819819,444,238,NaN,NaN,NaN,1.5848931924611136,-75,-79
1496057819847,444,237,NaN,NaN,NaN,2.51188643150958,-75,-83
1496057819880,444,240,NaN,NaN,NaN,7.079457843841379,-75,-92
1496057819912,444,236,NaN,NaN,NaN,0.28183829312644537,-77,-66
1496057819919,444,238,NaN,NaN,NaN,1.4125375446227544,-75,-78
1496057819928,444,238,NaN,NaN,NaN,1.4125375446227544,-75,-78
1496057819974,444,242,NaN,NaN,NaN,1.9952623149688795,-75,-81
1496057819980,444,240,NaN,NaN,NaN,7.943282347242816,-75,-93
1496057820013,444,239,NaN,NaN,NaN,1.7782794100389228,-77,-82
1496057820018,444,236,NaN,NaN,NaN,0.28183829312644537,-77,-66
1496057820021,444,238,NaN,NaN,NaN,1.5848931924611136,-75,-79
1496057820038,444,241,NaN,NaN,NaN,1.2589254117941673,-75,-77
1496057820049,444,237,NaN,NaN,NaN,2.8183829312644537,-75,-84
1496057820080,444,240,NaN,NaN,NaN,8.912509381337454,-75,-94
1496057820160,444,236,NaN,NaN,NaN,0.28183829312644537,-77,-66
1496057820160,444,238,NaN,NaN,NaN,1.5848931924611136,-75,-79
1496057820180,444,242,NaN,NaN,NaN,2.2387211385683394,-75,-82
1496057820210,444,239,NaN,NaN,NaN,1.7782794100389228,-77,-82
1496057820213,444,236,NaN,NaN,NaN,0.28183829312644537,-77,-66
1496057820216,444,239,NaN,NaN,NaN,1.7782794100389228,-77,-82
1496057820221,444,238,NaN,NaN,NaN,1.4125375446227544,-75,-78
1496057820237,444,241,NaN,NaN,NaN,1.4125375446227544,-75,-78
1496057820248,444,237,NaN,NaN,NaN,2.8183829312644537,-75,-84
1496057820297,444,240,NaN,NaN,NaN,7.943282347242816,-75,-93
1496057820297,444,240,NaN,NaN,NaN,7.079457843841379,-75,-92
1496057820311,444,236,NaN,NaN,NaN,0.28183829312644537,-77,-66
1496057820314,444,236,NaN,NaN,NaN,0.28183829312644537,-77,-66
1496057820319,444,236,NaN,NaN,NaN,0.28183829312644537,-77,-66
1496057820323,444,238,NaN,NaN,NaN,1.4125375446227544,-75,-78
1496057820347,444,237,NaN,NaN,NaN,3.1622776601683795,-75,-85
1496057820380,444,242,NaN,NaN,NaN,1.9952623149688795,-75,-81
1496057820382,444,240,NaN,NaN,NaN,6.309573444801933,-75,-91
1496057820413,444,239,NaN,NaN,NaN,1.7782794100389228,-77,-82
1496057820416,444,236,NaN,NaN,NaN,0.28183829312644537,-77,-66
1496057820420,444,238,NaN,NaN,NaN,1.5848931924611136,-75,-79
1496057820446,444,241,NaN,NaN,NaN,1.2589254117941673,-75,-77
1496057820448,444,237,NaN,NaN,NaN,2.8183829312644537,-75,-84
1496057820452,444,237,NaN,NaN,NaN,2.8183829312644537,-75,-84
1496057820454,444,237,NaN,NaN,NaN,3.1622776601683795,-75,-85
1496057820457,444,237,NaN,NaN,NaN,3.1622776601683795,-75,-85
1496057820481,444,240,NaN,NaN,NaN,7.079457843841379,-75,-92
1496057820517,444,236,NaN,NaN,NaN,0.28183829312644537,-77,-66
1496057820525,444,238,NaN,NaN,NaN,1.4125375446227544,-75,-78
1496057820555,444,237,NaN,NaN,NaN,2.8183829312644537,-75,-84
1496057820586,444,240,NaN,NaN,NaN,7.079457843841379,-75,-92
1496057820587,444,242,NaN,NaN,NaN,1.9952623149688795,-75,-81
1496057820622,444,239,NaN,NaN,NaN,1.7782794100389228,-77,-82
1496057820626,444,236,NaN,NaN,NaN,0.31622776601683794,-77,-67
1496057820631,444,238,NaN,NaN,NaN,1.4125375446227544,-75,-78
1496057820646,444,241,NaN,NaN,NaN,1.4125375446227544,-75,-78
1496057820659,444,237,NaN,NaN,NaN,2.51188643150958,-75,-83
1496057820684,444,240,NaN,NaN,NaN,7.079457843841379,-75,-92
1496057820718,444,236,NaN,NaN,NaN,0.28183829312644537,-77,-66
1496057820723,444,238,NaN,NaN,NaN,1.4125375446227544,-75,-78
1496057820757,444,237,NaN,NaN,NaN,2.51188643150958,-75,-83
1496057820784,444,240,NaN,NaN,NaN,7.079457843841379,-75,-92
1496057820792,444,242,NaN,NaN,NaN,1.9952623149688795,-75,-81
1496057820814,444,239,NaN,NaN,NaN,1.5848931924611136,-77,-81
1496057820816,444,236,NaN,NaN,NaN,0.28183829312644537,-77,-66
1496057820822,444,238,NaN,NaN,NaN,1.4125375446227544,-75,-78
1496057820847,444,241,NaN,NaN,NaN,1.2589254117941673,-75,-77
1496057820856,444,237,NaN,NaN,NaN,2.8183829312644537,-75,-84
1496057820883,444,240,NaN,NaN,NaN,7.079457843841379,-75,-92
1496057820922,444,236,NaN,NaN,NaN,0.28183829312644537,-77,-66
1496057820928,444,238,NaN,NaN,NaN,1.5848931924611136,-75,-79
1496057820930,444,238,NaN,NaN,NaN,1.4125375446227544,-75,-78
1496057820960,444,237,NaN,NaN,NaN,3.1622776601683795,-75,-85
1496057820983,444,240,NaN,NaN,NaN,7.079457843841379,-75,-92
1496057820994,444,242,NaN,NaN,NaN,1.9952623149688795,-75,-81
1496057821015,444,236,NaN,NaN,NaN,0.28183829312644537,-77,-66
1496057821021,444,239,NaN,NaN,NaN,1.7782794100389228,-77,-82
1496057821052,444,241,NaN,NaN,NaN,1.4125375446227544,-75,-78
1496057821060,444,237,NaN,NaN,NaN,2.8183829312644537,-75,-84
1496057821085,444,240,NaN,NaN,NaN,7.079457843841379,-75,-92
1496057821122,444,236,NaN,NaN,NaN,0.28183829312644537,-77,-66
1496057821130,444,238,NaN,NaN,NaN,1.4125375446227544,-75,-78
1496057821162,444,237,NaN,NaN,NaN,3.1622776601683795,-75,-85
