1496058010199,444,236,NaN,NaN,NaN,0.1778279410038923,-77,-62
1496058010209,444,241,NaN,NaN,NaN,1.2589254117941673,-75,-77
1496058010211,444,238,NaN,NaN,NaN,1.4125375446227544,-75,-78
1496058010239,444,242,NaN,NaN,NaN,7.079457843841379,-75,-92
1496058010249,444,237,NaN,NaN,NaN,0.6309573444801932,-75,-71
1496058010311,444,236,NaN,NaN,NaN,0.1778279410038923,-77,-62
1496058010312,444,238,NaN,NaN,NaN,1.1220184543019633,-75,-76
1496058010346,444,239,NaN,NaN,NaN,4.466835921509632,-77,-90
1496058010347,444,237,NaN,NaN,NaN,0.5623413251903491,-75,-70
1496058010445,444,236,NaN,NaN,NaN,0.1778279410038923,-77,-62
1496058010445,444,242,NaN,NaN,NaN,8.912509381337454,-75,-94
1496058010449,444,240,NaN,NaN,NaN,11.220184543019636,-75,-96
1496058010459,444,237,NaN,NaN,NaN,0.6309573444801932,-75,-71
1496058010497,444,236,NaN,NaN,NaN,0.1778279410038923,-77,-62
1496058010508,444,238,NaN,NaN,NaN,1.2589254117941673,-75,-77
1496058010547,444,239,NaN,NaN,NaN,4.466835921509632,-77,-90
1496058010557,444,237,NaN,NaN,NaN,0.6309573444801932,-75,-71
1496058010609,444,238,NaN,NaN,NaN,1.2589254117941673,-75,-77
1496058010620,444,241,NaN,NaN,NaN,1.2589254117941673,-75,-77
1496058010650,444,242,NaN,NaN,NaN,7.943282347242816,-75,-93
1496058010661,444,237,NaN,NaN,NaN,0.6309573444801932,-75,-71
1496058010699,444,236,NaN,NaN,NaN,0.1778279410038923,-77,-62
1496058010708,444,238,NaN,NaN,NaN,1.2589254117941673,-75,-77
1496058010749,444,239,NaN,NaN,NaN,4.466835921509632,-77,-90
1496058010760,444,237,NaN,NaN,NaN,0.5623413251903491,-75,-70
1496058010798,444,236,NaN,NaN,NaN,0.1778279410038923,-77,-62
1496058010811,444,238,NaN,NaN,NaN,1.4125375446227544,-75,-78
1496058010824,444,241,NaN,NaN,NaN,1.1220184543019633,-75,-76
1496058010851,444,242,NaN,NaN,NaN,8.912509381337454,-75,-94
1496058010858,444,237,NaN,NaN,NaN,0.6309573444801932,-75,-71
1496058010898,444,236,NaN,NaN,NaN,0.1778279410038923,-77,-62
1496058010914,444,238,NaN,NaN,NaN,1.2589254117941673,-75,-77
1496058010948,444,239,NaN,NaN,NaN,5.011872336272722,-77,-91
1496058010959,444,237,NaN,NaN,NaN,0.5623413251903491,-75,-70
1496058010998,444,236,NaN,NaN,NaN,0.1778279410038923,-77,-62
1496058011015,444,238,NaN,NaN,NaN,1.2589254117941673,-75,-77
1496058011031,444,241,NaN,NaN,NaN,1.1220184543019633,-75,-76
1496058011059,444,237,NaN,NaN,NaN,0.5623413251903491,-75,-70
1496058011064,444,242,NaN,NaN,NaN,7.943282347242816,-75,-93
1496058011115,444,238,NaN,NaN,NaN,1.4125375446227544,-75,-78
1496058011162,444,237,NaN,NaN,NaN,0.6309573444801932,-75,-71
1496058011205,444,236,NaN,NaN,NaN,0.1778279410038923,-77,-62
1496058011226,444,238,NaN,NaN,NaN,1.5848931924611136,-75,-79
1496058011242,444,241,NaN,NaN,NaN,1.5848931924611136,-75,-79
1496058011249,444,240,NaN,NaN,NaN,3.9810717055349722,-75,-87
1496058011264,444,242,NaN,NaN,NaN,7.079457843841379,-75,-92
1496058011300,444,236,NaN,NaN,NaN,0.1778279410038923,-77,-62
1496058011321,444,238,NaN,NaN,NaN,1.5848931924611136,-75,-79
1496058011356,444,239,NaN,NaN,NaN,3.9810717055349722,-77,-89
1496058011360,444,237,NaN,NaN,NaN,0.7079457843841379,-75,-72
1496058011402,444,236,NaN,NaN,NaN,0.1778279410038923,-77,-62
1496058011422,444,238,NaN,NaN,NaN,1.5848931924611136,-75,-79
1496058011446,444,241,NaN,NaN,NaN,1.4125375446227544,-75,-78
1496058011461,444,237,NaN,NaN,NaN,0.6309573444801932,-75,-71
1496058011464,444,242,NaN,NaN,NaN,7.943282347242816,-75,-93
1496058011503,444,236,NaN,NaN,NaN,0.1778279410038923,-77,-62
1496058011521,444,238,NaN,NaN,NaN,1.4125375446227544,-75,-78
1496058011550,444,240,NaN,NaN,NaN,3.548133892335755,-75,-86
1496058011557,444,239,NaN,NaN,NaN,3.9810717055349722,-77,-89
1496058011560,444,237,NaN,NaN,NaN,0.6309573444801932,-75,-71
1496058011605,444,236,NaN,NaN,NaN,0.1778279410038923,-77,-62
1496058011624,444,238,NaN,NaN,NaN,1.5848931924611136,-75,-79
1496058011660,444,237,NaN,NaN,NaN,0.7079457843841379,-75,-72
1496058011665,444,242,NaN,NaN,NaN,7.943282347242816,-75,-93
1496058011712,444,238,NaN,NaN,NaN,1.5848931924611136,-75,-79
1496058011753,444,240,NaN,NaN,NaN,3.548133892335755,-75,-86
1496058011759,444,239,NaN,NaN,NaN,3.9810717055349722,-77,-89
1496058011761,444,237,NaN,NaN,NaN,0.7079457843841379,-75,-72
