1496057646868,444,236,NaN,NaN,NaN,0.5623413251903491,-77,-72
1496057646904,444,238,NaN,NaN,NaN,1.5848931924611136,-75,-79
1496057646907,444,240,NaN,NaN,NaN,6.309573444801933,-75,-91
1496057646938,444,241,NaN,NaN,NaN,1.0,-75,-75
1496057646973,444,236,NaN,NaN,NaN,0.5011872336272722,-77,-71
1496057646999,444,237,NaN,NaN,NaN,1.0,-75,-75
1496057647003,444,238,NaN,NaN,NaN,1.9952623149688795,-75,-81
1496057647025,444,240,NaN,NaN,NaN,5.623413251903491,-75,-90
1496057647028,444,242,NaN,NaN,NaN,5.623413251903491,-75,-90
1496057647067,444,236,NaN,NaN,NaN,0.44668359215096315,-77,-70
1496057647099,444,237,NaN,NaN,NaN,1.0,-75,-75
1496057647105,444,238,NaN,NaN,NaN,1.5848931924611136,-75,-79
1496057647107,444,240,NaN,NaN,NaN,7.943282347242816,-75,-93
1496057647127,444,241,NaN,NaN,NaN,1.0,-75,-75
1496057647151,444,239,NaN,NaN,NaN,6.309573444801933,-77,-93
1496057647167,444,236,NaN,NaN,NaN,0.5011872336272722,-77,-71
1496057647204,444,237,NaN,NaN,NaN,1.1220184543019633,-75,-76
1496057647213,444,238,NaN,NaN,NaN,1.7782794100389228,-75,-80
1496057647225,444,242,NaN,NaN,NaN,5.623413251903491,-75,-90
1496057647267,444,236,NaN,NaN,NaN,0.5623413251903491,-77,-72
1496057647297,444,237,NaN,NaN,NaN,1.0,-75,-75
1496057647309,444,240,NaN,NaN,NaN,5.623413251903491,-75,-90
1496057647322,444,241,NaN,NaN,NaN,1.2589254117941673,-75,-77
1496057647356,444,239,NaN,NaN,NaN,7.079457843841379,-77,-94
1496057647377,444,236,NaN,NaN,NaN,0.5623413251903491,-77,-72
1496057647399,444,237,NaN,NaN,NaN,1.1220184543019633,-75,-76
1496057647412,444,240,NaN,NaN,NaN,5.623413251903491,-75,-90
1496057647425,444,242,NaN,NaN,NaN,5.011872336272722,-75,-89
1496057647483,444,236,NaN,NaN,NaN,0.5623413251903491,-77,-72
1496057647505,444,237,NaN,NaN,NaN,1.0,-75,-75
1496057647512,444,240,NaN,NaN,NaN,5.623413251903491,-75,-90
