1495185492746,333,3,-0.582224858025,0.0267578961135,-0.812587367422,8.259218199366503,1.6636303394393832,5.528473614595698,nan
1495185492746,333,4,0.512767011282,0.0199250453798,-0.858296559883,7.688869617992232,1.058842824295161,2.0353026752794094,nan
1495185492809,333,3,0.178111180442,-0.0222636318463,-0.98375847549,9.082121403674709,1.6589151056430906,5.493878377138249,nan
1495185492809,333,4,-0.413716922518,0.204189422618,-0.887211918153,7.8660258098126405,1.1031581852139472,2.2284853957046478,nan
1495185492884,333,3,-0.421234414792,0.490002491745,-0.763190098127,7.883794657678802,1.659501036171273,5.498170822721261,nan
1495185492884,333,4,-0.559417809766,0.492836743725,-0.666456043675,6.6447827218949405,1.0905766294074581,2.1726629865039278,nan
1495185492964,333,3,-0.659008327992,-0.34746316651,-0.667066242255,7.221870223981844,1.6373620011216992,5.337258472966479,nan
1495185492964,333,4,-0.734308611319,-0.459563807355,-0.499591803689,5.6639440346908,1.1084758257026746,2.252312357638239,nan
1495185493055,333,3,0.493108501648,0.0464108960279,-0.86872897634,8.556359195814355,1.6902910529079018,5.72632166126406,nan
1495185493055,333,4,-0.143288635896,-0.737301839039,-0.660192672613,6.622592020656515,1.1155051207523419,2.284021975732528,nan
1495185493137,333,3,-0.631219637338,0.487860584133,-0.602954243611,6.881014387910457,1.6731794793717352,5.598899401678174,nan
1495185493137,333,4,-0.356767767381,-0.0848944127191,-0.930327737331,8.04997960365973,1.0941939962992207,2.1886332332111587,nan
1495185493250,333,3,-0.689424119266,-0.117397424679,-0.714781245174,7.695668086946201,1.656668803292496,5.4774392939573024,nan
1495185493250,333,4,-0.665994476259,-0.304731207591,-0.680874620406,6.810030121409978,1.1091573294441164,2.255376036534927,nan
1495185493364,333,3,-0.290887532751,-0.727125360276,-0.621830486334,6.773538672454141,1.6236310192450902,5.238772287756652,nan
1495185493364,333,4,0.15924815541,-0.375951313741,-0.912853019218,7.955040121738612,1.0918366126320427,2.1782183912190423,nan
1495185493430,333,3,0.0757007376947,-0.371411495062,-0.925377166159,8.80158875459575,1.6683659497928518,5.563338133570998,nan
1495185493430,333,4,-0.315346318737,-0.769578976307,-0.55525210354,5.678898145193447,1.084310584497518,2.1451506890743404,nan
1495185493519,333,3,-0.491640456918,-0.119774731054,-0.862521695335,8.507037337370075,1.6971748832506164,5.778025853843209,nan
1495185493520,333,4,-0.782225164787,-0.303668849554,-0.543975202912,6.0466774922157445,1.1164195007511606,2.288164660840501,nan
