1495185768771,333,3,0.0528270901,0.2315383771,-0.9713903842,7.875549652,0.9380964727,1.5571594701,nan
1495185768881,333,3,0.2076511827,0.1979471554,-0.9579655056,7.8620569757,0.9602640101,1.6397056824,nan
1495185769012,333,3,0.2298065804,-0.3972210599,-0.8884843078,7.5143783819,0.9579860789,1.6311155027,nan
1495185769142,333,3,-0.1602197412,0.1046318166,-0.9815201564,7.9583523418,0.9681602244,1.6696741397,nan
1495185769258,333,3,-0.1705772666,0.535882381,-0.826881775,7.2395647165,0.9699645535,1.6765638543,nan
1495185769374,333,3,0.3005755431,0.2674153528,-0.9155017051,7.6771434849,0.9553942698,1.6213717299,nan
1495185769506,333,3,0.0804229256,0.148894416,-0.9855772958,7.99437275,0.9759089948,1.6993723307,nan
1495185769601,333,3,0.2680535288,0.047634105,-0.9622257,7.9049515653,0.9781205285,1.7079009663,nan
1495185769700,333,3,0.1139641358,0.0536705235,-0.9920340975,7.9795351108,0.9497565117,1.6002872644,nan
1495185769792,333,3,0.1798154091,0.0971586266,-0.9788905046,7.9512985058,0.9643465613,1.6551630389,nan
1495185769873,333,3,0.1119133675,0.0868733759,-0.989913337,8.0198743555,0.9808099634,1.7183041238,nan
1495185769964,333,3,-0.2760267701,-0.2338368417,-0.9322711803,7.7577228912,0.9611255141,1.6429608953,nan
1495185770078,333,3,0.0557762803,-0.0578028789,-0.9967686962,8.0256288685,0.9693213103,1.6741058887,nan
1495185770183,333,3,-0.6273271982,0.3267291684,-0.7069007264,6.5748022532,0.9299714611,1.5274881344,nan
1495185770290,333,3,-0.4744128841,0.37205466,-0.7978143552,7.0185908505,0.9383862003,1.5582232887,nan
1495185770410,333,3,-0.0865238342,0.1415975395,-0.9861357731,7.9724279298,0.966303747,1.6626015202,nan
1495185770504,333,3,-0.1664372316,0.398846281,-0.9017872765,7.5799401639,0.9602883756,1.6397976994,nan
1495185770600,333,3,-0.2854825585,0.0287350733,-0.9579530283,7.8242442999,0.9454931125,1.5844430661,nan
1495185770680,333,3,0.0668507435,-0.463705031,-0.8834639904,7.5429075317,0.9660249381,1.6615407629,nan
1495185770797,333,3,-0.1690641812,-0.2322210589,-0.9578573393,7.8598589764,0.9591847829,1.6356327872,nan
1495185770903,333,3,-0.0788424519,0.0448048028,-0.9958797103,8.0195950543,0.9674613345,1.6670096496,nan
1495185770976,333,3,-0.1494633052,-0.1358736889,-0.9793870844,7.9244138993,0.9461116576,1.5867364283,nan
1495185771052,333,3,-0.3820228225,-0.0100964322,-0.9240977357,7.7003612903,0.9523723819,1.6100514701,nan
1495185771145,333,3,0.4045626817,-0.063734132,-0.9122866858,7.648271652,0.9528295195,1.6117611588,nan
1495185771271,333,3,-0.1284625981,-0.2158163023,-0.9679466331,7.9123272995,0.9663775705,1.6628824515,nan
1495185771276,28486,28479,nan,nan,nan,6.227,0.124978509,0.001198869,-83
1495185771288,28486,28459,nan,nan,nan,1.62,0.16198654,0.00052164,-79
1495185771301,28486,28435,nan,nan,nan,3.783,0.144611161,0.000839601,-83
1495185771314,28486,28457,nan,nan,nan,6.869,0.119821323,0.001293243,-89
1495185771363,28486,28479,nan,nan,nan,6.218,0.125050806,0.001197546,-83
1495185771376,28486,28459,nan,nan,nan,1.624,0.161954408,0.000522228,-79
1495185771389,28486,28435,nan,nan,nan,3.75,0.14487625,0.00083475,-83
1495185771401,28486,28457,nan,nan,nan,6.883,0.119708861,0.001295301,-89
1495185771448,333,3,0.2132863738,-0.0021509115,-0.9769873573,7.8978161139,0.938166934,1.5574181526,nan
1495185771451,28486,28479,nan,nan,nan,6.19,0.12527573,0.00119343,-83
1495185771464,28486,28459,nan,nan,nan,1.605,0.162107035,0.000519435,-79
1495185771476,28486,28435,nan,nan,nan,3.694,0.145326098,0.000826518,-83
1495185771401,28486,28457,nan,nan,nan,6.883,0.119708861,0.001295301,-89
1495185771536,28486,28479,nan,nan,nan,6.227,0.124978509,0.001198869,-83
1495185771581,333,3,-0.0504444258,-0.1292902251,-0.9903228754,7.9612163679,0.9426701871,1.5739996529,nan
1495185771550,28486,28459,nan,nan,nan,1.638,0.161841946,0.000524286,-79
1495185771563,28486,28435,nan,nan,nan,3.75,0.14487625,0.00083475,-83
1495185771575,28486,28457,nan,nan,nan,6.902,0.119556234,0.001298094,-89
1495185771662,333,3,-0.0939696497,-0.1171964542,-0.9886529705,7.9805502735,0.9586175345,1.6334942734,nan
1495185771625,28486,28479,nan,nan,nan,6.218,0.125050806,0.001197546,-83
1495185771638,28486,28459,nan,nan,nan,1.615,0.162026705,0.000520905,-79
1495185771651,28486,28435,nan,nan,nan,3.726,0.145069042,0.000831222,-84
1495185771663,28486,28457,nan,nan,nan,6.846,0.120006082,0.001289862,-88
1495185771737,333,3,-0.1586120889,-0.1169223304,-0.9803934791,7.9580806296,0.9653857954,1.6591104775,nan
1495185771713,28486,28479,nan,nan,nan,6.237,0.124898179,0.001200339,-83
1495185771725,28486,28459,nan,nan,nan,1.634,0.161874078,0.000523698,-79
1495185771738,28486,28435,nan,nan,nan,3.745,0.144916415,0.000834015,-83
1495185771751,28486,28457,nan,nan,nan,6.907,0.119516069,0.001298829,-89
1495185771813,333,3,-0.4650512352,-0.3076839327,-0.8300951429,7.3262847888,0.9771765355,1.7042576577,nan
1495185771800,28486,28479,nan,nan,nan,6.232,0.124938344,0.001199604,-83
1495185771813,28486,28459,nan,nan,nan,1.634,0.161874078,0.000523698,-79
1495185771826,28486,28435,nan,nan,nan,3.755,0.144836085,0.000835485,-84
1495185771838,28486,28457,nan,nan,nan,6.874,0.119781158,0.001293978,-89
1495185771902,333,3,-0.3913549427,-0.0918611471,-0.9156434014,7.6455649744,0.9367202362,1.5521116552,nan
1495185771888,28486,28479,nan,nan,nan,6.227,0.124978509,0.001198869,-84
1495185771901,28486,28459,nan,nan,nan,1.634,0.161874078,0.000523698,-79
1495185771913,28486,28435,nan,nan,nan,3.708,0.145213636,0.000828576,-84
1495185771926,28486,28457,nan,nan,nan,6.879,0.119740993,0.001294713,-89
1495185772004,333,3,0.3893001528,0.4803551093,-0.7859417026,7.0716376175,0.9596957579,1.6375604639,nan
1495185772004,333,31,0.4258684434,-0.5717849729,0.701211818,5.2365111515,36.1142710083,4996.9812017213,nan
1495185771975,28486,28479,nan,nan,nan,6.19,0.12527573,0.00119343,-84
1495185771988,28486,28459,nan,nan,nan,1.634,0.161874078,0.000523698,-79
1495185772001,28486,28435,nan,nan,nan,3.802,0.144458534,0.000842394,-84
1495185772013,28486,28457,nan,nan,nan,6.907,0.119516069,0.001298829,-89
1495185772063,28486,28479,nan,nan,nan,6.265,0.124673255,0.001204455,-84
1495185772076,28486,28459,nan,nan,nan,1.605,0.162107035,0.000519435,-79
1495185772088,28486,28435,nan,nan,nan,3.759,0.144803953,0.000836073,-84
1495185772101,28486,28457,nan,nan,nan,6.865,0.119853455,0.001292655,-89
1495185772130,333,3,0.0655342964,0.3040555466,-0.9503975382,7.8366927175,0.9692718578,1.6739170023,nan
1495185772150,28486,28479,nan,nan,nan,6.185,0.125315895,0.001192695,-83
1495185772163,28486,28459,nan,nan,nan,1.634,0.161874078,0.000523698,-79
1495185772176,28486,28435,nan,nan,nan,3.726,0.145069042,0.000831222,-84
1495185772188,28486,28457,nan,nan,nan,6.86,0.11989362,0.00129192,-88
1495185772261,333,3,0.3937914634,0.1519886883,-0.9065471427,7.6496406789,0.9611011152,1.6428686548,nan
1495185772238,28486,28479,nan,nan,nan,6.293,0.124448331,0.001208571,-84
1495185772251,28486,28459,nan,nan,nan,1.605,0.162107035,0.000519435,-79
1495185772263,28486,28435,nan,nan,nan,3.736,0.144988712,0.000832692,-84
1495185772276,28486,28457,nan,nan,nan,6.869,0.119821323,0.001293243,-88
1495185772327,28486,28479,nan,nan,nan,6.256,0.124745552,0.001203132,-84
1495185772340,28486,28459,nan,nan,nan,1.638,0.161841946,0.000524286,-79
1495185772352,28486,28435,nan,nan,nan,3.759,0.144803953,0.000836073,-84
1495185772365,28486,28457,nan,nan,nan,6.888,0.119668696,0.001296036,-88
1495185772406,333,3,0.1466315175,0.0005041227,-0.9891910553,8.0062931806,0.9777110106,1.7063199226,nan
1495185772415,28486,28479,nan,nan,nan,6.284,0.124520628,0.001207248,-84
1495185772427,28486,28459,nan,nan,nan,1.638,0.161841946,0.000524286,-79
1495185772440,28486,28435,nan,nan,nan,3.755,0.144836085,0.000835485,-84
1495185772453,28486,28457,nan,nan,nan,6.865,0.119853455,0.001292655,-89
1495185772494,333,3,0.6182365556,0.115821755,-0.7774116557,7.0779186702,0.9566201673,1.6259764423,nan
1495185772502,28486,28479,nan,nan,nan,6.213,0.125090971,0.001196811,-84
1495185772515,28486,28459,nan,nan,nan,1.62,0.16198654,0.00052164,-79
1495185772527,28486,28435,nan,nan,nan,3.726,0.145069042,0.000831222,-84
1495185772540,28486,28457,nan,nan,nan,6.869,0.119821323,0.001293243,-88
1495185772623,333,3,0.3733211247,-0.2108191794,-0.9034304685,7.6364000158,0.9930872625,1.7662347044,nan
1495185772590,28486,28479,nan,nan,nan,6.209,0.125123103,0.001196223,-84
1495185772602,28486,28459,nan,nan,nan,1.62,0.16198654,0.00052164,-79
1495185772615,28486,28435,nan,nan,nan,3.736,0.144988712,0.000832692,-84
1495185772627,28486,28457,nan,nan,nan,6.893,0.119628531,0.001296771,-89
1495185772677,28486,28479,nan,nan,nan,6.312,0.124295704,0.001211364,-84
1495185772690,28486,28459,nan,nan,nan,1.61,0.16206687,0.00052017,-79
1495185772702,28486,28435,nan,nan,nan,3.741,0.144948547,0.000833427,-84
1495185772715,28486,28457,nan,nan,nan,6.888,0.119668696,0.001296036,-89
1495185772761,333,3,-0.038857526,0.4960724597,-0.8674112101,7.4500679636,0.9583260122,1.6323958369,nan
1495185772765,28486,28479,nan,nan,nan,6.246,0.124825882,0.001201662,-84
1495185772777,28486,28459,nan,nan,nan,1.624,0.161954408,0.000522228,-79
1495185772790,28486,28435,nan,nan,nan,3.741,0.144948547,0.000833427,-84
1495185772802,28486,28457,nan,nan,nan,6.912,0.119475904,0.001299564,-88
1495185772849,333,3,0.3329943458,-0.0693131648,-0.9403778234,7.8122835366,0.9862746051,1.7395488782,nan
1495185772852,28486,28479,nan,nan,nan,6.279,0.124560793,0.001206513,-84
1495185772865,28486,28459,nan,nan,nan,1.638,0.161841946,0.000524286,-79
1495185772877,28486,28435,nan,nan,nan,3.736,0.144988712,0.000832692,-84
1495185772890,28486,28457,nan,nan,nan,6.841,0.120046247,0.001289127,-88
1495185772959,333,3,-0.1831574725,-0.1384375057,-0.9732874176,7.9293823559,0.9661315266,1.661946246,nan
1495185772940,28486,28479,nan,nan,nan,6.302,0.124376034,0.001209894,-84
1495185772952,28486,28459,nan,nan,nan,1.634,0.161874078,0.000523698,-79
1495185772965,28486,28435,nan,nan,nan,3.736,0.144988712,0.000832692,-83
1495185772977,28486,28457,nan,nan,nan,6.874,0.119781158,0.001293978,-89
1495185773065,333,3,0.5739270042,0.1666051846,-0.8017795871,7.1963262959,0.9635295036,1.6520631349,nan
1495185773027,28486,28479,nan,nan,nan,6.307,0.124335869,0.001210629,-84
1495185773040,28486,28459,nan,nan,nan,1.62,0.16198654,0.00052164,-79
1495185773052,28486,28435,nan,nan,nan,3.731,0.145028877,0.000831957,-84
1495185773065,28486,28457,nan,nan,nan,6.902,0.119556234,0.001298094,-89
1495185773115,28486,28479,nan,nan,nan,6.284,0.124520628,0.001207248,-84
1495185773127,28486,28459,nan,nan,nan,1.61,0.16206687,0.00052017,-79
1495185773140,28486,28435,nan,nan,nan,3.783,0.144611161,0.000839601,-83
1495185773152,28486,28457,nan,nan,nan,6.874,0.119781158,0.001293978,-87
1495185773211,333,3,0.7658381317,0.2596543414,-0.5882784876,6.1153862196,0.9616299761,1.6448686587,nan
1495185773202,28486,28479,nan,nan,nan,6.227,0.124978509,0.001198869,-84
1495185773215,28486,28459,nan,nan,nan,1.615,0.162026705,0.000520905,-79
1495185773227,28486,28435,nan,nan,nan,3.726,0.145069042,0.000831222,-84
1495185773240,28486,28457,nan,nan,nan,6.907,0.119516069,0.001298829,-89
1495185773287,333,3,0.2802888399,0.195230262,-0.9398528135,7.7867527156,0.9601909195,1.6394296705,nan
1495185773290,28486,28479,nan,nan,nan,6.218,0.125050806,0.001197546,-84
1495185773302,28486,28459,nan,nan,nan,1.615,0.162026705,0.000520905,-79
1495185773315,28486,28435,nan,nan,nan,3.755,0.144836085,0.000835485,-84
1495185773327,28486,28457,nan,nan,nan,6.874,0.119781158,0.001293978,-88
1495185773416,333,3,-0.0294908233,-0.0765259668,-0.99663136,7.9894763815,0.9478358369,1.5931387126,nan
1495185773377,28486,28479,nan,nan,nan,6.298,0.124408166,0.001209306,-84
1495185773390,28486,28459,nan,nan,nan,1.643,0.161801781,0.000525021,-79
