1495184908050,333,0,-0.645559441882,-0.171288549292,-0.744253478244,5.326048447248801,0.21972086490609033,0.06283177128361421,nan
1495184908050,333,1,-0.335190012177,0.0507280954128,-0.940783883829,3.606885702184531,0.050442413896762385,0.002425415202907459,nan
1495184908127,333,0,-0.65728763839,0.198509734575,-0.727026028212,5.41404771033109,0.2192398578040192,0.06252796685555301,nan
1495184908127,333,1,-0.362913717236,0.134218823285,-0.92210571049,3.575177076774099,0.050552573059765585,0.0024371451490375626,nan
1495184908198,333,0,-0.668332381819,0.298980774721,-0.681133117503,5.24068684494784,0.2203173475442165,0.06320963090004711,nan
1495184908198,333,1,-0.302615510308,0.231447330073,-0.924584223488,3.5852182294433086,0.05072773855898412,0.0024558609530084376,nan
1495184908268,333,0,-0.759668040168,0.224715588835,-0.610251892976,4.947215995239373,0.21887640545569612,0.06229894505934349,nan
1495184908268,333,1,-0.322762582479,0.230347724255,-0.918021917648,3.571807841844273,0.050732452978887184,0.002456365755927732,nan
1495184908358,333,0,-0.751776938082,-0.0818606154265,-0.654316647358,5.047930799892872,0.22206742498785575,0.06432543710746319,nan
1495184908358,333,1,-0.34122974476,0.34113921263,-0.875891716423,3.4828554971990355,0.05070671728751639,0.002453610763536929,nan
1495184908446,333,0,-0.663894644402,0.482734972209,-0.571148708954,4.683055593191055,0.2180982995454947,0.06181018553159017,nan
1495184908447,333,1,-0.344411202481,0.223534254671,-0.911818710377,3.5523280743760504,0.05049150438053209,0.0024306386164439186,nan
1495184908545,333,0,-0.751781345858,0.111399459622,-0.649934587797,5.125923578491017,0.2232480593558976,0.06508422649223093,nan
1495184908546,333,1,-0.264965052612,0.164858342756,-0.950060654757,3.6327344245045117,0.0506766700193149,0.002450396362108203,nan
1495184908639,333,0,-0.754296799542,0.32055871982,-0.572955884295,4.772276131599675,0.21908268596904254,0.062428871854666924,nan
1495184908639,333,1,-0.332529001365,0.139446955572,-0.93272665333,3.597385410034259,0.05057920915734974,0.0024399860638454774,nan
1495184908728,333,0,-0.824077704616,0.0800657727692,-0.560789986346,4.7425227601496855,0.2228209728596477,0.06480917676510317,nan
1495184908729,333,1,-0.260110856833,0.201864864549,-0.944241980966,3.6244210982674705,0.05069838682385622,0.002452719354578632,nan
1495184908833,333,0,-0.75264116702,-0.0550047550152,-0.656129370347,5.057113073369148,0.21846761991861893,0.06204190752536146,nan
1495184908836,333,1,-0.29501230114,0.119907385991,-0.947939850919,3.634631112423209,0.05085027784306793,0.0024690004784382862,nan
1495184908924,333,0,-0.819964918591,0.0828995523296,-0.566379021949,4.760734872105357,0.22148409859985407,0.06395233401229806,nan
1495184908925,333,1,-0.354257666422,0.21075408332,-0.911089579649,3.5517591915778293,0.05052920316091498,0.002434654089003466,nan
1495184909011,333,0,-0.611461321962,0.41544347788,-0.673440248598,5.17742325260737,0.21894489845027543,0.062342069263989816,nan
1495184909011,333,1,-0.382818951369,0.0597476728756,-0.92188929165,3.5769630900154916,0.050617780802869335,0.002444103197405476,nan
1495184909120,333,0,-0.718297200584,0.391816415653,-0.574916540081,4.760627660639834,0.21995137233031456,0.06297764590548072,nan
1495184909120,333,1,-0.257699266785,0.138626635399,-0.956228918124,3.6460225111791096,0.05068064982825259,0.002450821982108262,nan
1495184909209,333,0,-0.787246941123,-0.178140446464,-0.590345860514,4.702543047205047,0.22133031320493543,0.06385416891480866,nan
1495184909210,333,1,-0.369750015403,0.292227558032,-0.88197958051,3.5055929435365436,0.05105431506704989,0.0024909640433823507,nan
1495184909311,333,0,-0.772549552682,0.408903660016,-0.485762272595,4.31338664871681,0.21920209062319784,0.06250414723099514,nan
1495184909312,333,1,-0.411059188803,0.0276522962441,-0.911189164671,3.5572074379015413,0.05069730047417622,0.002452603121807061,nan
1495184909429,333,0,-0.72458020326,0.285241951033,-0.627391869898,5.024300081883379,0.22034714407021994,0.0632285389459089,nan
1495184909430,333,1,-0.446408827911,0.224556462934,-0.866194870291,3.457359477081355,0.05052453217106995,0.00243415636304562,nan
1495184909529,333,0,-0.712892662341,0.410176996824,-0.56880478484,4.726386618736201,0.21983330380410676,0.06290290411217184,nan
1495184909530,333,1,-0.335927979474,0.291009721702,-0.895804518007,3.519081462267537,0.050522017435222034,0.0024338884238049394,nan
1495184909628,333,0,-0.761548785255,0.404146522455,-0.506664618919,4.436537866580505,0.22218343639645322,0.06439978127338798,nan
1495184909628,333,1,-0.498153582029,-0.009392826857,-0.867037936607,3.4635162653508753,0.050562647777886015,0.0024382194707129523,nan
1495184909730,333,0,-0.740181901197,0.228353503596,-0.632444013756,5.046776743584756,0.21978914369237687,0.06287496160363552,nan
1495184909730,333,1,-0.432049344365,0.0756297602826,-0.898673190539,3.5288485307735193,0.05057884899433508,0.0024399476380007248,nan
1495184909810,333,0,-0.693690016845,0.450279543,-0.562176568068,4.675324161809056,0.2204157728957783,0.06327210067393763,nan
1495184909810,333,1,-0.361618067835,0.08982755259,-0.927988892073,3.5918039895965874,0.05072701335321935,0.0024557833056596382,nan
1495184909887,333,0,-0.654551665866,0.461596770025,-0.59874079418,4.837354412325734,0.21918218172626788,0.06249159276289988,nan
1495184909888,333,1,-0.369730663732,0.201366407821,-0.907056120699,3.554328832498972,0.05086267874406256,0.00247033233089488,nan
